Date,Confirmed Cases,Confirmed Deaths,Country,New Cases,New Deaths,Income,Region,Population,Case_Change_7_Day_Rolling_Average,Death_Change_7_Day_Rolling_Average,year,cpm,dpm,new_cases_per_million,new_deaths_per_million,cases_income,deaths_income,cpm_income,dpm_income,Case_7_Day_income,Death_7_Day_income,Case_7_Day_income_per_million,Death_7_Day_income_per_million,cases_region,deaths_region,cpm_region,dpm_region,Case_7_Day_region,Death_7_Day_region,Case_7_Day_region_per_million,Death_7_Day_region_per_million
2023-01-11,4531746,49794,Canada,1344,34,High income,Region of the Americas,37888705,3259,78,2020,119606.779909738,1314.21752208211,86.0150802198175,2.0586610178416,409659808,2778102,329280.265873001,2233.00930996461,390359.857142857,1978.71428571429,313.767167381347,1.59046983219478,185950839,2895003,182186.392800444,2836.39566539661,113562.571428571,891.428571428572,111.263575668589,0.873382216187927
2023-01-11,63217,412,Cape Verde,3,0,Lower middle income,African Region,582640,1.42857142857143,0,2020,108500.961142386,707.126184264726,2.45189384280418,0,97041165,1344338,28915.3129212207,400.571797977569,3640.42857142857,34.5714285714286,1.08473688779612,0.0103012332475242,8927411,174115,7873.78011406616,153.565599764661,983,-9.57142857142857,0.866984375663565,-0.00844178944476948
2023-01-11,11764,41,"Bonaire, Sint Eustatius and Saba",0,0,,,26153,6.85714285714286,0.285714285714286,2020,449814.552823768,1567.69777845754,262.193356675825,10.9247231948261,18243750,105387,,,1341,3.57142857142857,,,3812165,21379,,,2419.42857142857,10,,
2023-01-11,31472,37,Cayman Islands,0,0,High income,,67311,0,0,2020,467561.022715455,549.687272511179,0,0,409659808,2778102,329280.265873001,2233.00930996461,390359.857142857,1978.71428571429,313.767167381347,1.59046983219478,3812165,21379,,,2419.42857142857,10,,
2023-01-11,15351,113,Central African Republic,0,0,Low income,African Region,5343020,0,0,2020,2873.09424258191,21.1490879689763,0,0,2272343,47800,3249.98105155165,68.3651606575984,434.857142857143,2.28571428571429,0.621947247584368,0.00326910511213859,8927411,174115,7873.78011406616,153.565599764661,983,-9.57142857142857,0.866984375663565,-0.00844178944476948
2023-01-11,7651,194,Chad,0,0,Low income,African Region,16644701,0,0,2020,459.665811960215,11.6553610665641,0,0,2272343,47800,3249.98105155165,68.3651606575984,434.857142857143,2.28571428571429,0.621947247584368,0.00326910511213859,8927411,174115,7873.78011406616,153.565599764661,983,-9.57142857142857,0.866984375663565,-0.00844178944476948
2023-01-11,0,0,Channel Islands,0,0,High income,,,0,0,,,,,,409659808,2778102,329280.265873001,2233.00930996461,390359.857142857,1978.71428571429,313.767167381347,1.59046983219478,3812165,21379,,,2419.42857142857,10,,
2023-01-11,5074837,63386,Chile,3803,5,High income,Region of the Americas,19300315,3821.71428571429,20.4285714285714,2020,262940.630761726,3284.19510251517,198.013052414652,1.05845792820332,409659808,2778102,329280.265873001,2233.00930996461,390359.857142857,1978.71428571429,313.767167381347,1.59046983219478,185950839,2895003,182186.392800444,2836.39566539661,113562.571428571,891.428571428572,111.263575668589,0.873382216187927
2023-01-11,13950610,33558,China,34910,113,Upper middle income,Western Pacific Region,1456928486,45034.5714285714,116.857142857143,2020,9575.35674129169,23.0333886134203,30.9106259238667,0.0802078784099928,138402500,2441887,55086.0731868778,971.904163552577,88385.7142857143,349.857142857143,35.1787137213369,0.139247890582761,112580436,302333,57669.2421436344,154.869847768323,291804.142857143,618,149.476448758328,0.31657002682745
2023-01-11,6343059,141959,Colombia,0,0,Upper middle income,Region of the Americas,50930662,914.142857142857,11.1428571428571,2020,124543.030679633,2787.29932864411,17.948772335668,0.21878484797345,138402500,2441887,55086.0731868778,971.904163552577,88385.7142857143,349.857142857143,35.1787137213369,0.139247890582761,185950839,2895003,182186.392800444,2836.39566539661,113562.571428571,891.428571428572,111.263575668589,0.873382216187927
2023-01-11,8986,161,Comoros,0,0,Lower middle income,African Region,806166,0.428571428571429,0,2020,11146.5876754912,199.710729551978,0.531616848851761,0,97041165,1344338,28915.3129212207,400.571797977569,3640.42857142857,34.5714285714286,1.08473688779612,0.0103012332475242,8927411,174115,7873.78011406616,153.565599764661,983,-9.57142857142857,0.866984375663565,-0.00844178944476948
2023-01-11,25375,386,Congo (Brazzaville),0,0,Lower middle income,African Region,5702174,0,0,2020,4450.05711856566,67.6934797149298,0,0,97041165,1344338,28915.3129212207,400.571797977569,3640.42857142857,34.5714285714286,1.08473688779612,0.0103012332475242,8927411,174115,7873.78011406616,153.565599764661,983,-9.57142857142857,0.866984375663565,-0.00844178944476948
2023-01-11,95173,1462,Congo (Kinshasa),0,0,Low income,African Region,92853164,0,0,2020,1024.98391977251,15.7452900581826,0,0,2272343,47800,3249.98105155165,68.3651606575984,434.857142857143,2.28571428571429,0.621947247584368,0.00326910511213859,8927411,174115,7873.78011406616,153.565599764661,983,-9.57142857142857,0.866984375663565,-0.00844178944476948
2023-01-11,6860,1,Cook Islands,0,0,,Western Pacific Region,17029,67.2857142857143,0,2020,402842.210347055,58.7233542779964,3951.24283784804,0,18243750,105387,,,1341,3.57142857142857,,,112580436,302333,57669.2421436344,154.869847768323,291804.142857143,618,149.476448758328,0.31657002682745
2023-01-11,1171802,9104,Costa Rica,0,0,Upper middle income,Region of the Americas,5123105,708.571428571429,2.71428571428571,2020,228728.866576032,1777.04731798392,138.308980310071,0.529812626187774,138402500,2441887,55086.0731868778,971.904163552577,88385.7142857143,349.857142857143,35.1787137213369,0.139247890582761,185950839,2895003,182186.392800444,2836.39566539661,113562.571428571,891.428571428572,111.263575668589,0.873382216187927
2023-01-11,87960,833,Cote d'Ivoire,0,0,Lower middle income,African Region,26811790,1.57142857142857,0.142857142857143,2020,3280.64631268558,31.0684217652011,0.0586096106014769,0.00532814641831608,97041165,1344338,28915.3129212207,400.571797977569,3640.42857142857,34.5714285714286,1.08473688779612,0.0103012332475242,8927411,174115,7873.78011406616,153.565599764661,983,-9.57142857142857,0.866984375663565,-0.00844178944476948
2023-01-11,1265966,17729,Croatia,247,10,High income,European Region,4096869,170.857142857143,11.8571428571429,2020,309008.171850259,4327.45103638901,41.7043217288966,2.89419624038329,409659808,2778102,329280.265873001,2233.00930996461,390359.857142857,1978.71428571429,313.767167381347,1.59046983219478,271072475,2177817,291511.373735532,2342.02467592696,73930.7142857143,833.571428571429,79.5050994486905,0.896422819209316
2023-01-11,1112213,8530,Cuba,16,0,Upper middle income,Region of the Americas,11300698,20.8571428571429,0,2020,98419.8498181263,754.820631433563,1.84565084892481,0,138402500,2441887,55086.0731868778,971.904163552577,88385.7142857143,349.857142857143,35.1787137213369,0.139247890582761,185950839,2895003,182186.392800444,2836.39566539661,113562.571428571,891.428571428572,111.263575668589,0.873382216187927
2023-01-11,45986,299,Curacao,0,0,High income,,189288,0,0,2020,242941.97202147,1579.60356705127,0,0,409659808,2778102,329280.265873001,2233.00930996461,390359.857142857,1978.71428571429,313.767167381347,1.59046983219478,3812165,21379,,,2419.42857142857,10,,
2023-01-11,634709,1262,Cyprus,0,0,High income,European Region,1237537,514,0.571428571428571,2020,512880.826997496,1019.7674897801,415.341117073671,0.461746656001858,409659808,2778102,329280.265873001,2233.00930996461,390359.857142857,1978.71428571429,313.767167381347,1.59046983219478,271072475,2177817,291511.373735532,2342.02467592696,73930.7142857143,833.571428571429,79.5050994486905,0.896422819209316
2023-01-11,4584028,42229,Czechia,382,9,High income,European Region,10530953,347.428571428571,8.71428571428571,2020,435290.899123755,4009.98845973389,32.9911805160057,0.827492603403103,409659808,2778102,329280.265873001,2233.00930996461,390359.857142857,1978.71428571429,313.767167381347,1.59046983219478,271072475,2177817,291511.373735532,2342.02467592696,73930.7142857143,833.571428571429,79.5050994486905,0.896422819209316
2023-01-11,3395983,7960,Denmark,381,19,High income,European Region,5825641,503.714285714286,13.7142857142857,2020,582937.225277013,1366.37324545059,86.4650406220166,2.35412475885241,409659808,2778102,329280.265873001,2233.00930996461,390359.857142857,1978.71428571429,313.767167381347,1.59046983219478,271072475,2177817,291511.373735532,2342.02467592696,73930.7142857143,833.571428571429,79.5050994486905,0.896422819209316
2023-01-11,15690,189,Djibouti,0,0,Lower middle income,Eastern Mediterranean Region,1090156,0,0,2020,14392.4355780274,173.369682871075,0,0,97041165,1344338,28915.3129212207,400.571797977569,3640.42857142857,34.5714285714286,1.08473688779612,0.0103012332475242,22529138,343464,30073.8263261919,458.485215248766,675.285714285714,7.71428571428571,0.901429308657392,0.0102976904310343
2023-01-11,15760,74,Dominica,0,0,Upper middle income,Region of the Americas,71995,0,0,2020,218904.090561845,1027.8491561914,0,0,138402500,2441887,55086.0731868778,971.904163552577,88385.7142857143,349.857142857143,35.1787137213369,0.139247890582761,185950839,2895003,182186.392800444,2836.39566539661,113562.571428571,891.428571428572,111.263575668589,0.873382216187927
2023-01-11,659569,4384,Dominican Republic,301,0,Upper middle income,Region of the Americas,10999664,100.857142857143,0,2020,59962.6497682111,398.557628669385,9.16911124350188,0,138402500,2441887,55086.0731868778,971.904163552577,88385.7142857143,349.857142857143,35.1787137213369,0.139247890582761,185950839,2895003,182186.392800444,2836.39566539661,113562.571428571,891.428571428572,111.263575668589,0.873382216187927
2023-01-11,1040463,35940,Ecuador,0,0,Upper middle income,Region of the Americas,17588595,0,0,2020,59155.5493773096,2043.36958125422,0,0,138402500,2441887,55086.0731868778,971.904163552577,88385.7142857143,349.857142857143,35.1787137213369,0.139247890582761,185950839,2895003,182186.392800444,2836.39566539661,113562.571428571,891.428571428572,111.263575668589,0.873382216187927
2023-01-11,515645,24803,Egypt,0,0,Lower middle income,Eastern Mediterranean Region,107465134,0,0.142857142857143,2020,4798.25391554437,230.80043802858,0,0.00132933480413417,97041165,1344338,28915.3129212207,400.571797977569,3640.42857142857,34.5714285714286,1.08473688779612,0.0103012332475242,22529138,343464,30073.8263261919,458.485215248766,675.285714285714,7.71428571428571,0.901429308657392,0.0102976904310343
2023-01-11,201785,4230,El Salvador,0,0,Lower middle income,Region of the Americas,6292731,0,0,2020,32066.3635550288,672.204166998399,0,0,97041165,1344338,28915.3129212207,400.571797977569,3640.42857142857,34.5714285714286,1.08473688779612,0.0103012332475242,185950839,2895003,182186.392800444,2836.39566539661,113562.571428571,891.428571428572,111.263575668589,0.873382216187927
2023-01-11,17186,183,Equatorial Guinea,0,0,Upper middle income,African Region,1596049,0,0,2020,10767.8398344913,114.658133929472,0,0,138402500,2441887,55086.0731868778,971.904163552577,88385.7142857143,349.857142857143,35.1787137213369,0.139247890582761,8927411,174115,7873.78011406616,153.565599764661,983,-9.57142857142857,0.866984375663565,-0.00844178944476948
2023-01-11,10189,103,Eritrea,0,0,Low income,African Region,3555868,0,0,2020,2865.40445258373,28.9662045947712,0,0,2272343,47800,3249.98105155165,68.3651606575984,434.857142857143,2.28571428571429,0.621947247584368,0.00326910511213859,8927411,174115,7873.78011406616,153.565599764661,983,-9.57142857142857,0.866984375663565,-0.00844178944476948
2023-01-11,612843,2885,Estonia,0,0,High income,European Region,1329444,56,1.85714285714286,2020,460976.919674691,2170.08012372089,42.1228724188458,1.39693199348213,409659808,2778102,329280.265873001,2233.00930996461,390359.857142857,1978.71428571429,313.767167381347,1.59046983219478,271072475,2177817,291511.373735532,2342.02467592696,73930.7142857143,833.571428571429,79.5050994486905,0.896422819209316
2023-01-11,74053,1422,Eswatini,0,0,Lower middle income,African Region,1180655,2.71428571428571,0,2020,62721.9636557674,1204.41619270659,2.29896600978755,0,97041165,1344338,28915.3129212207,400.571797977569,3640.42857142857,34.5714285714286,1.08473688779612,0.0103012332475242,8927411,174115,7873.78011406616,153.565599764661,983,-9.57142857142857,0.866984375663565,-0.00844178944476948
2023-01-11,498914,7572,Ethiopia,82,0,Low income,African Region,117190911,66,0,2020,4257.2755492958,64.6125193104779,0.563183607302106,0,2272343,47800,3249.98105155165,68.3651606575984,434.857142857143,2.28571428571429,0.621947247584368,0.00326910511213859,8927411,174115,7873.78011406616,153.565599764661,983,-9.57142857142857,0.866984375663565,-0.00844178944476948
2023-01-11,1930,0,Falkland Islands,0,0,,,3747,0,0,2020,515078.729650387,0,0,0,18243750,105387,,,1341,3.57142857142857,,,3812165,21379,,,2419.42857142857,10,,
2023-01-11,34658,28,Faroe Islands,0,0,High income,,52415,0,0,2020,661222.932366689,534.19822569875,0,0,409659808,2778102,329280.265873001,2233.00930996461,390359.857142857,1978.71428571429,313.767167381347,1.59046983219478,3812165,21379,,,2419.42857142857,10,,
2023-01-11,68771,883,Fiji,0,0,Upper middle income,Western Pacific Region,920422,3,0.285714285714286,2020,74716.8146784844,959.342562433319,3.25937450430346,0.310416619457472,138402500,2441887,55086.0731868778,971.904163552577,88385.7142857143,349.857142857143,35.1787137213369,0.139247890582761,112580436,302333,57669.2421436344,154.869847768323,291804.142857143,618,149.476448758328,0.31657002682745
2023-01-11,1446397,8263,Finland,0,0,High income,European Region,5529468,1170.28571428571,47.1428571428571,2020,261579.775848237,1494.35714249544,211.645263936009,8.52574915757848,409659808,2778102,329280.265873001,2233.00930996461,390359.857142857,1978.71428571429,313.767167381347,1.59046983219478,271072475,2177817,291511.373735532,2342.02467592696,73930.7142857143,833.571428571429,79.5050994486905,0.896422819209316
2023-01-11,38391488,159594,France,7635,88,High income,European Region,64480053,7223,96.7142857142857,2020,595400.999437764,2475.09101768263,112.019138693946,1.49991014607705,409659808,2778102,329280.265873001,2233.00930996461,390359.857142857,1978.71428571429,313.767167381347,1.59046983219478,271072475,2177817,291511.373735532,2342.02467592696,73930.7142857143,833.571428571429,79.5050994486905,0.896422819209316
2023-01-11,97946,413,French Guiana,0,0,,,290969,9.57142857142857,0.285714285714286,2020,336620.052307978,1419.39519330238,32.895011397876,0.981940638742566,18243750,105387,,,1341,3.57142857142857,,,3812165,21379,,,2419.42857142857,10,,
2023-01-11,77957,649,French Polynesia,0,0,High income,,301920,0,0,2020,258204.160042395,2149.57604663487,0,0,409659808,2778102,329280.265873001,2233.00930996461,390359.857142857,1978.71428571429,313.767167381347,1.59046983219478,3812165,21379,,,2419.42857142857,10,,
2023-01-11,48980,306,Gabon,0,0,Upper middle income,African Region,2292573,0,0,2020,21364.6413876461,133.474484781946,0,0,138402500,2441887,55086.0731868778,971.904163552577,88385.7142857143,349.857142857143,35.1787137213369,0.139247890582761,8927411,174115,7873.78011406616,153.565599764661,983,-9.57142857142857,0.866984375663565,-0.00844178944476948
2023-01-11,12586,372,Gambia,0,0,Low income,African Region,2573995,0,0,2020,4889.67538786983,144.522425257236,0,0,2272343,47800,3249.98105155165,68.3651606575984,434.857142857143,2.28571428571429,0.621947247584368,0.00326910511213859,8927411,174115,7873.78011406616,153.565599764661,983,-9.57142857142857,0.866984375663565,-0.00844178944476948
2023-01-11,1809359,16899,Georgia,0,0,Upper middle income,European Region,3765912,0,0,2020,480457.057945061,4487.35923728436,0,0,138402500,2441887,55086.0731868778,971.904163552577,88385.7142857143,349.857142857143,35.1787137213369,0.139247890582761,271072475,2177817,291511.373735532,2342.02467592696,73930.7142857143,833.571428571429,79.5050994486905,0.896422819209316
2023-01-11,37581570,163425,Germany,19379,181,High income,European Region,83328988,15160.2857142857,167,2020,451002.357066907,1961.2022649309,181.932915281363,2.00410450202515,409659808,2778102,329280.265873001,2233.00930996461,390359.857142857,1978.71428571429,313.767167381347,1.59046983219478,271072475,2177817,291511.373735532,2342.02467592696,73930.7142857143,833.571428571429,79.5050994486905,0.896422819209316
