Country,Date,Confirmed Cases,Confirmed Deaths,New Cases,New Deaths,Income,Region,Population,Case_Change_7_Day_Rolling_Average,Death_Change_7_Day_Rolling_Average,cpm,dpm,new_cases_per_million,new_deaths_per_million,cases_income,deaths_income,cpm_income,dpm_income,Case_7_Day_income,Death_7_Day_income,Case_7_Day_income_per_million,Death_7_Day_income_per_million,cases_region,deaths_region,cpm_region,dpm_region,Case_7_Day_region,Death_7_Day_region,Case_7_Day_region_per_million,Death_7_Day_region_per_million
Qatar,2022-01-05,257504,618,2273,0,High income,Eastern Mediterranean Region,2881060,1179.85714285714,0.285714285714286,89378.2149625485,214.504383803184,409.521892240058,0.0991698491924103,142754362,1954891,113019.682208119,1547.70163570561,1572392.28571429,3234,1244.87458000005,2.56038167338841,16825138,311818,23184.0376141576,429.66662387978,21110.1428571429,151.714285714286,29.0885189791751,0.209053245602208
Reunion,2022-01-05,85960,419,9358,10,,,895308,1336.85714285714,1.42857142857143,96011.651856121,467.995371425253,1493.18127712155,1.59562008668685,275332,2602,,,2545.85714285714,2.85714285714286,,,1473017,16229,,,17028.4285714286,15.8571428571429,,
Romania,2022-01-05,1821849,58896,4893,30,Upper middle income,European Region,19237682,2303.28571428571,31.2857142857143,94702.106002168,3061.491504018,119.72781930202,1.62627255641892,87417817,2273060,32928.009361413,856.202356998383,205961.857142857,1898.28571428571,77.5804543379755,0.715034668168807,107217264,1683135,115169.378842627,1807.97014609779,968004.285714286,3316.42857142857,1039.79945153903,3.56240221301833
Russia,2022-01-05,10405684,306710,15632,804,Upper middle income,European Region,145934460,18096.4285714286,832,71303.816795567,2101.69688502633,124.003806718636,5.70118942434844,87417817,2273060,32928.009361413,856.202356998383,205961.857142857,1898.28571428571,77.5804543379755,0.715034668168807,107217264,1683135,115169.378842627,1807.97014609779,968004.285714286,3316.42857142857,1039.79945153903,3.56240221301833
Rwanda,2022-01-05,117123,1362,1066,5,Low income,African Region,12952209,1150.42857142857,1.85714285714286,9042.70460737624,105.155807785375,88.8210321056873,0.143384256472611,1623399,38705,2092.78946927698,49.8961847385427,13813.1428571429,53.5714285714286,17.8070824911479,0.0690611005479303,7383184,156756,6591.17970637504,139.940568466467,39764.5714285714,209.714285714286,35.4989712070972,0.187217946097095
St. Martin (French part),2022-01-05,4250,58,0,0,High income,,38659,18.8571428571429,0.285714285714286,109935.590677462,1500.29747277477,487.781444350419,7.39062794470332,142754362,1954891,113019.682208119,1547.70163570561,1572392.28571429,3234,1244.87458000005,2.56038167338841,1473017,16229,,,17028.4285714286,15.8571428571429,,
Samoa,2022-01-05,3,0,0,0,Lower middle income,Western Pacific Region,198410,0,0,15.1202056347966,0,0,0,65882890,1199617,21264.6503447412,387.193640907486,99658.2857142857,1003.85714285714,32.1661451049067,0.324009331389805,11704099,156809,5961.17184446105,79.8664976909451,78703.5714285714,399.428571428571,40.0855729312038,0.203438329928113
San Marino,2022-01-05,8847,103,165,1,High income,European Region,33938,148.428571428571,0.571428571428571,260681.242265307,3034.9460781425,4373.52146350909,16.8374262310263,142754362,1954891,113019.682208119,1547.70163570561,1572392.28571429,3234,1244.87458000005,2.56038167338841,107217264,1683135,115169.378842627,1807.97014609779,968004.285714286,3316.42857142857,1039.79945153903,3.56240221301833
São Tomé and Príncipe,2022-01-05,4034,61,24,3,Lower middle income,African Region,219161,30.7142857142857,0.571428571428571,18406.5595612358,278.334192671141,140.144851110762,2.60734606717697,65882890,1199617,21264.6503447412,387.193640907486,99658.2857142857,1003.85714285714,32.1661451049067,0.324009331389805,7383184,156756,6591.17970637504,139.940568466467,39764.5714285714,209.714285714286,35.4989712070972,0.187217946097095
Saudi Arabia,2022-01-05,565482,8886,3045,3,High income,Eastern Mediterranean Region,34813867,1545.28571428571,1.71428571428571,16243.0102924217,255.243119070915,44.3870746758961,0.049241462153162,142754362,1954891,113019.682208119,1547.70163570561,1572392.28571429,3234,1244.87458000005,2.56038167338841,16825138,311818,23184.0376141576,429.66662387978,21110.1428571429,151.714285714286,29.0885189791751,0.209053245602208
Senegal,2022-01-05,76753,1892,520,1,Lower middle income,African Region,16743930,297.285714285714,0.285714285714286,4583.92981814903,112.996172344247,17.7548349930819,0.017063752996715,65882890,1199617,21264.6503447412,387.193640907486,99658.2857142857,1003.85714285714,32.1661451049067,0.324009331389805,7383184,156756,6591.17970637504,139.940568466467,39764.5714285714,209.714285714286,35.4989712070972,0.187217946097095
Serbia,2022-01-05,1318333,12831,7488,25,Upper middle income,European Region,6802111,3305,23.7142857142857,193812.332671431,1886.32617139003,485.878575048246,3.48631266297855,87417817,2273060,32928.009361413,856.202356998383,205961.857142857,1898.28571428571,77.5804543379755,0.715034668168807,107217264,1683135,115169.378842627,1807.97014609779,968004.285714286,3316.42857142857,1039.79945153903,3.56240221301833
Seychelles,2022-01-05,26255,134,645,0,High income,African Region,98340,244.142857142857,0,266981.899532235,1362.61948342485,2482.64040210349,0,142754362,1954891,113019.682208119,1547.70163570561,1572392.28571429,3234,1244.87458000005,2.56038167338841,7383184,156756,6591.17970637504,139.940568466467,39764.5714285714,209.714285714286,35.4989712070972,0.187217946097095
Sierra Leone,2022-01-05,7308,123,40,0,Low income,African Region,7976985,59.5714285714286,0,916.13560762619,15.4193595700631,7.46791282313162,0,1623399,38705,2092.78946927698,49.8961847385427,13813.1428571429,53.5714285714286,17.8070824911479,0.0690611005479303,7383184,156756,6591.17970637504,139.940568466467,39764.5714285714,209.714285714286,35.4989712070972,0.187217946097095
Singapore,2022-01-05,282401,834,805,2,High income,Western Pacific Region,5850343,521.571428571429,1.14285714285714,48270.8449743887,142.555744167479,89.1522819382434,0.195348741579279,142754362,1954891,113019.682208119,1547.70163570561,1572392.28571429,3234,1244.87458000005,2.56038167338841,11704099,156809,5961.17184446105,79.8664976909451,78703.5714285714,399.428571428571,40.0855729312038,0.203438329928113
Sint Maarten,2022-01-05,5945,75,237,0,High income,,42882,142.571428571429,0,138636.257637237,1748.98558835875,3324.73831844197,0,142754362,1954891,113019.682208119,1547.70163570561,1572392.28571429,3234,1244.87458000005,2.56038167338841,1473017,16229,,,17028.4285714286,15.8571428571429,,
Slovakia,2022-01-05,1385760,16824,4585,36,High income,European Region,5459643,3183.14285714286,38.5714285714286,253818.793646398,3081.52016532949,583.031318557433,7.06482613816115,142754362,1954891,113019.682208119,1547.70163570561,1572392.28571429,3234,1244.87458000005,2.56038167338841,107217264,1683135,115169.378842627,1807.97014609779,968004.285714286,3316.42857142857,1039.79945153903,3.56240221301833
Slovenia,2022-01-05,475027,5629,4067,6,High income,European Region,2078932,2084.57142857143,7.57142857142857,228495.689132689,2707.64026913819,1002.71265658109,3.64197990671584,142754362,1954891,113019.682208119,1547.70163570561,1572392.28571429,3234,1244.87458000005,2.56038167338841,107217264,1683135,115169.378842627,1807.97014609779,968004.285714286,3316.42857142857,1039.79945153903,3.56240221301833
Solomon Islands,2022-01-05,24,0,0,0,Lower middle income,Western Pacific Region,686878,0,0,34.9407027157661,0,0,0,65882890,1199617,21264.6503447412,387.193640907486,99658.2857142857,1003.85714285714,32.1661451049067,0.324009331389805,11704099,156809,5961.17184446105,79.8664976909451,78703.5714285714,399.428571428571,40.0855729312038,0.203438329928113
Somalia,2022-01-05,24261,1335,729,2,Low income,Eastern Mediterranean Region,15893219,104.142857142857,0.285714285714286,1526.50007528368,83.9980874862418,6.55265979427183,0.0179771187771518,1623399,38705,2092.78946927698,49.8961847385427,13813.1428571429,53.5714285714286,17.8070824911479,0.0690611005479303,16825138,311818,23184.0376141576,429.66662387978,21110.1428571429,151.714285714286,29.0885189791751,0.209053245602208
South Africa,2022-01-05,3494696,91561,11106,110,Upper middle income,African Region,59308690,8734.57142857143,89.4285714285714,58923.8440437649,1543.80412044171,147.273045966307,1.50784937972111,87417817,2273060,32928.009361413,856.202356998383,205961.857142857,1898.28571428571,77.5804543379755,0.715034668168807,7383184,156756,6591.17970637504,139.940568466467,39764.5714285714,209.714285714286,35.4989712070972,0.187217946097095
South Korea,2022-01-05,653792,5887,4123,49,High income,Western Pacific Region,51269183,3975,61.7142857142857,12752.1439146007,114.825313288101,77.5319552098187,1.20373062535999,142754362,1954891,113019.682208119,1547.70163570561,1572392.28571429,3234,1244.87458000005,2.56038167338841,11704099,156809,5961.17184446105,79.8664976909451,78703.5714285714,399.428571428571,40.0855729312038,0.203438329928113
South Sudan,2022-01-05,15849,136,104,0,Low income,African Region,11193729,99.5714285714286,0.142857142857143,1415.88205324606,12.1496598675919,8.89528668877267,0.0127622477600756,1623399,38705,2092.78946927698,49.8961847385427,13813.1428571429,53.5714285714286,17.8070824911479,0.0690611005479303,7383184,156756,6591.17970637504,139.940568466467,39764.5714285714,209.714285714286,35.4989712070972,0.187217946097095
Spain,2022-01-05,6922466,89837,137180,148,High income,European Region,46754783,112772.714285714,72.2857142857143,148058.991098301,1921.45047491719,2412.00380046068,1.54606030971664,142754362,1954891,113019.682208119,1547.70163570561,1572392.28571429,3234,1244.87458000005,2.56038167338841,107217264,1683135,115169.378842627,1807.97014609779,968004.285714286,3316.42857142857,1039.79945153903,3.56240221301833
Sri Lanka,2022-01-05,589479,15065,550,10,Lower middle income,South-East Asia Region,21413250,470.857142857143,17.2857142857143,27528.7030226612,703.536361832043,21.9890555080216,0.807243846016569,65882890,1199617,21264.6503447412,387.193640907486,99658.2857142857,1003.85714285714,32.1661451049067,0.324009331389805,45271874,723180,22396.4447612875,357.764313499986,46190.5714285714,335.142857142857,22.850933484492,0.165798493058627
St. Barthelemy,2022-01-05,1955,6,0,0,,,9885,32.7142857142857,0,197774.405665149,606.980273141123,3309.48767974565,0,275332,2602,,,2545.85714285714,2.85714285714286,,,1473017,16229,,,17028.4285714286,15.8571428571429,,
St. Helena,2022-01-05,4,0,0,0,,,6071,0,0,658.870037885027,0,0,0,275332,2602,,,2545.85714285714,2.85714285714286,,,1473017,16229,,,17028.4285714286,15.8571428571429,,
St. Kitts and Nevis,2022-01-05,3489,28,156,0,High income,Region of the Americas,53192,81.5714285714286,0,65592.570311325,526.394946608513,1533.52813527276,0,142754362,1954891,113019.682208119,1547.70163570561,1572392.28571429,3234,1244.87458000005,2.56038167338841,108079224,2420948,106155.565515536,2377.85852370393,723569.857142857,1764.28571428571,710.691329306692,1.73288390496754
St. Lucia,2022-01-05,13974,305,93,4,Upper middle income,Region of the Americas,183629,80.5714285714286,1.42857142857143,76099.091102168,1660.95769186784,438.772898460638,7.77966132022409,87417817,2273060,32928.009361413,856.202356998383,205961.857142857,1898.28571428571,77.5804543379755,0.715034668168807,108079224,2420948,106155.565515536,2377.85852370393,723569.857142857,1764.28571428571,710.691329306692,1.73288390496754
St. Pierre and Miquelon,2022-01-05,113,0,13,0,,,5795,2.14285714285714,0,19499.5685936152,0,369.776901269567,0,275332,2602,,,2545.85714285714,2.85714285714286,,,1473017,16229,,,17028.4285714286,15.8571428571429,,
St. Vincent and Grenadines,2022-01-05,6039,83,48,0,Upper middle income,Region of the Americas,110947,27,0.285714285714286,54431.3951706671,748.104951012646,243.35944189568,2.57523218937227,87417817,2273060,32928.009361413,856.202356998383,205961.857142857,1898.28571428571,77.5804543379755,0.715034668168807,108079224,2420948,106155.565515536,2377.85852370393,723569.857142857,1764.28571428571,710.691329306692,1.73288390496754
Sudan,2022-01-05,47272,3340,0,0,Low income,Eastern Mediterranean Region,43849269,107.714285714286,1.28571428571429,1078.05674023893,76.1700269165262,2.45646707848849,0.0293212250747962,1623399,38705,2092.78946927698,49.8961847385427,13813.1428571429,53.5714285714286,17.8070824911479,0.0690611005479303,16825138,311818,23184.0376141576,429.66662387978,21110.1428571429,151.714285714286,29.0885189791751,0.209053245602208
Suriname,2022-01-05,55376,1193,916,1,Upper middle income,Region of the Americas,586634,477.857142857143,0.571428571428571,94396.1652410191,2033.63596382071,814.574577772756,0.974080212583265,87417817,2273060,32928.009361413,856.202356998383,205961.857142857,1898.28571428571,77.5804543379755,0.715034668168807,108079224,2420948,106155.565515536,2377.85852370393,723569.857142857,1764.28571428571,710.691329306692,1.73288390496754
Sweden,2022-01-05,1375267,15369,17514,39,High income,European Region,10099270,10229.1428571429,10.2857142857143,136174.891848619,1521.79315930755,1012.85962818529,1.01846116459054,142754362,1954891,113019.682208119,1547.70163570561,1572392.28571429,3234,1244.87458000005,2.56038167338841,107217264,1683135,115169.378842627,1807.97014609779,968004.285714286,3316.42857142857,1039.79945153903,3.56240221301833
Switzerland,2022-01-05,1422932,12303,31118,74,High income,European Region,8654618,18334.2857142857,24.2857142857143,164413.03359663,1421.55321008969,2118.43962544456,2.806098927268,142754362,1954891,113019.682208119,1547.70163570561,1572392.28571429,3234,1244.87458000005,2.56038167338841,107217264,1683135,115169.378842627,1807.97014609779,968004.285714286,3316.42857142857,1039.79945153903,3.56240221301833
Syria,2022-01-05,50417,2915,27,3,Low income,Eastern Mediterranean Region,17500657,30.4285714285714,3.71428571428571,2880.86327273313,166.56517523885,1.73871023405415,0.212236929978441,1623399,38705,2092.78946927698,49.8961847385427,13813.1428571429,53.5714285714286,17.8070824911479,0.0690611005479303,16825138,311818,23184.0376141576,429.66662387978,21110.1428571429,151.714285714286,29.0885189791751,0.209053245602208
Tajikistan,2022-01-05,17493,125,0,0,Lower middle income,European Region,9537642,0,0,1834.10113317317,13.1059647657146,0,0,65882890,1199617,21264.6503447412,387.193640907486,99658.2857142857,1003.85714285714,32.1661451049067,0.324009331389805,107217264,1683135,115169.378842627,1807.97014609779,968004.285714286,3316.42857142857,1039.79945153903,3.56240221301833
Tanzania,2022-01-05,30564,740,1258,3,Lower middle income,African Region,59734213,179.714285714286,0.428571428571429,511.666572053105,12.3882104213878,3.00856538805133,0.007174639240186,65882890,1199617,21264.6503447412,387.193640907486,99658.2857142857,1003.85714285714,32.1661451049067,0.324009331389805,7383184,156756,6591.17970637504,139.940568466467,39764.5714285714,209.714285714286,35.4989712070972,0.187217946097095
Thailand,2022-01-05,2239475,21769,3899,19,Upper middle income,South-East Asia Region,69799978,3169.71428571429,17.4285714285714,32084.1791669333,311.876889130252,45.4113937645408,0.249693079109157,87417817,2273060,32928.009361413,856.202356998383,205961.857142857,1898.28571428571,77.5804543379755,0.715034668168807,45271874,723180,22396.4447612875,357.764313499986,46190.5714285714,335.142857142857,22.850933484492,0.165798493058627
Timor-Leste,2022-01-05,19842,122,0,0,Lower middle income,South-East Asia Region,1318442,1.28571428571429,0,15049.5812481702,92.5334599474228,0.975176978368624,0,65882890,1199617,21264.6503447412,387.193640907486,99658.2857142857,1003.85714285714,32.1661451049067,0.324009331389805,45271874,723180,22396.4447612875,357.764313499986,46190.5714285714,335.142857142857,22.850933484492,0.165798493058627
